"","Name","Project","Score"
"156","project-11183","BM1402",0.105559141813121
"2399","project-29130","CM1103",0.105547389881481
"3767","project-34380","CM1303",0.105488990074321
"1326","project-22761","IC1408",0.10548249404682
"922","project-19672","IS1309",0.105475539119938
"804","project-18577","TD1208",0.105469372755769
"1935","project-26899","IS1309",0.105442636737476
"1166","project-21775","CM1001",0.10539525995405
"357","project-13191","FA1105",0.105380530809105
"4650","project-7186","TU1401",0.105363434437368
"4893","project-7864","MP1104",0.105336276763127
"161","project-11225","FA1208",0.105308403018153
"3776","project-34395","ES1307",0.105286906134028
"4683","project-7241","IC1206",0.105225777741186
"4033","project-470","ES1104",0.105194025545415
"673","project-16952","TU1102",0.105178572485395
"1620","project-24655","CM1003",0.105165673030272
"3110","project-32056","CM1206",0.105025345327336
"810","project-18603","TD1102",0.10501972560795
"1057","project-21023","FP1404",0.105014324052138
"2864","project-31164","FA1407",0.104993249263776
"2179","project-28135","BM1406",0.104960223093321
"1536","project-23897","CM1105",0.104936854004285
"1606","project-24572","BM1302",0.104902317397198
"4550","project-6887","CM1204",0.10484773735172
"736","project-17903","IC1208",0.104788421723127
"2409","project-29191","FP1101",0.104698229081745
"1257","project-22344","MP1105",0.104648657068465
"4781","project-7523","IS1205",0.104628331116606
"4743","project-7442","IS1408",0.104592320943912
"4742","project-7439","IS1408",0.104592320943912
"3262","project-32631","TU1102",0.10457868221283
"2538","project-29813","CM1204",0.104576653348833
"546","project-15516","IC1104",0.104450789870475
"3479","project-33350","IS1309",0.104426694870239
"1314","project-22703","MP1004",0.104334590579565
"261","project-12419","CM1003",0.104238921549645
"4433","project-6618","IC1001",0.104206057789328
"1759","project-25797","IC1202",0.104205196003676
"3864","project-34753","FP1005",0.104151018944037
"3073","project-31857","FA1302",0.10411758689581
"1702","project-25239","MP1202",0.10410923255712
"3370","project-32963","BM1406",0.104049897043258
"4759","project-7483","BM1005",0.104049887718729
"4933","project-7907","FA1204",0.104003057584463
"2441","project-29339","TU1306",0.103971883682229
"844","project-18853","MP1104",0.103943994285835
"4010","project-35264","CM1207",0.103817359925394
"453","project-14112","IS1205",0.103803157077786
"28","project-10201","FP1304",0.103754206846754
"1641","project-24798","ES1105",0.103733629983018
"3441","project-33242","ES1301",0.103645502831996
"3270","project-32664","FP1401",0.103610437180222
"2377","project-29037","CM1306",0.103602290406713
"4467","project-6700","FA1207",0.103548887914997
"4295","project-6334","TU1208",0.103484025266068
"4108","project-5921","CM1201",0.103467170674346
"1610","project-24606","TU1401",0.10338673027821
"310","project-12855","CM1305",0.103330803463961
"2216","project-28272","BM1104",0.103300244828945
"441","project-14026","ES1101",0.103258691326701
"4164","project-6003","TU1104",0.103240592233175
"2124","project-27732","ES1401",0.103205905789706
"3686","project-34137","ES1406",0.103174354154438
"1933","project-26873","IS1106",0.103118499648961
"2349","project-28952","IS1406",0.103107062358124
"3628","project-33951","BM1105",0.103062760616476
"2550","project-29840","IS1408",0.103057971011178
"3823","project-34549","FA1402",0.103054424733818
"2826","project-30963","IC1104",0.103040808972379
"4194","project-6118","ES1206",0.102994332698717
"3151","project-32267","TU1102",0.102981965558493
"2226","project-28334","MP1103",0.102956048369098
"981","project-20309","FP1405",0.102897780189469
"4375","project-6457","BM1402",0.102799693686459
"755","project-181","MP1103",0.102798434874154
"4799","project-7662","ES1309",0.102789805460903
"2025","project-27232","FP1202",0.102777914899398
"4907","project-7878","MP1001",0.102775286565608
"363","project-13240","CM1001",0.102762373541251
"4350","project-6403","CM1104",0.102758842319704
"3855","project-34679","BM1307",0.102691130148535
"1006","project-20471","IC1201",0.102667661996715
"857","project-18948","IC1205",0.102639205442748
"4801","project-7664","CM1306",0.102605854943318
"3071","project-31852","CM1401",0.102599517576673
"1947","project-26973","MP1104",0.102521524397618
"3833","project-34567","FA1208",0.102436491533273
"3326","project-32827","TD1103",0.102435819482736
"714","project-17603","IC1104",0.102434694048423
"524","project-153","BM1406",0.102423747108615
"4691","project-7249","IC1201",0.10237543104488
"3928","project-34971","TU1406",0.102353235576652
"268","project-12485","CM1303",0.102352280563429
"2530","project-29752","IS1302",0.102334561914714
"4925","project-7899","TD1006",0.102313703012279
"3944","project-35023","IC1405",0.102308097735361
"3369","project-32962","FA1208",0.10229132146583
"3391","project-33030","TU1208",0.102284002296151
"2359","project-28973","IC1208",0.102256534087138
"3774","project-34393","TU1204",0.102175654644677
"181","project-11410","MP1209",0.102167361839553
"3736","project-34300","MP1104",0.102103743131503
"3463","project-33311","MP1305",0.102096119417475
"1142","project-21683","IC1302",0.102063153023048
"265","project-12445","CM1001",0.102058699323032
"3057","project-31805","CM1106",0.10203081712847
"440","project-14019","ES1405",0.101990775172943
"2706","project-30507","ES1402",0.10194307669162
"1922","project-26824","FA1204",0.101929641399807
"738","project-17947","TD1105",0.101886334427076
"4699","project-7264","IC1306",0.101836933873625
"3020","project-31631","IS1205",0.101805919403282
"164","project-11231","FA1001",0.101793765656838
"3626","project-33949","IC1407",0.101753094338001
"1248","project-22297","ES1406",0.101539668444196
"4068","project-5815","CM1003",0.101523880711287
"2382","project-29051","BM1105",0.101455975629857
"936","project-19849","IC1408",0.101408432269017
"2961","project-31443","IS1205",0.101350363215937
"196","project-11570","IS1205",0.101305979800539
"323","project-12896","BM1406",0.101244999173031
"2107","project-27606","TD1001",0.101236796534654
"1444","project-23392","TU1406",0.101198207660529
"1238","project-22236","IS1310",0.101057756524119
"1728","project-25504","BM1402",0.101029070725011
"4260","project-6249","FP1106",0.100995212997039
"154","project-11135","CM1001",0.100980494079627
"3929","project-34974","TD1102",0.100977784134075
"3269","project-32663","TU1104",0.100971880463532
"4561","project-692","FA1202",0.100912111172227
"1524","project-23845","CM1106",0.10090267060615
"4977","project-8100","CM1001",0.100897985288234
"1544","project-23949","ES1101",0.100895991436962
"4877","project-7848","CM1104",0.100894476126858
"4303","project-6342","FA1204",0.1008629513568
"1730","project-25508","BM1402",0.100847375481169
"3624","project-33942","MP1308",0.100832817491274
"2023","project-27229","IC1201",0.100824508851858
"1806","project-26148","BM1003",0.100808715756252
"4498","project-6754","MP1405",0.100773990236839
"1530","project-23870","MP1303",0.100751449331926
"3351","project-32921","IC1208",0.100719550922961
"1895","project-26715","BM1003",0.100714136748142
"3203","project-32449","TU1301",0.100703196090445
"1162","project-21760","TD1202",0.100700854526806
"3392","project-33033","BM1406",0.100700705778091
"1938","project-26921","ES1203",0.100693959594136
"700","project-17445","CM1401",0.100665802132587
"1160","project-21751","BM1007",0.100622079839185
"2720","project-30563","FP1206",0.100613150523572
"1487","project-23635","CM1401",0.100564694911078
"4885","project-7856","MP1401",0.100563647953211
"2444","project-29344","ES1303",0.100556532950161
"4546","project-6883","CM1204",0.100504543100697
"1684","project-25140","FP1302",0.100474016854725
"2606","project-30162","FP1004",0.100473715848456
"3158","project-32323","ES1407",0.100444751156628
"2725","project-30578","ES1203",0.100415452028742
"4297","project-6336","MP1106",0.100378293122246
"2379","project-29042","FP1403",0.100317728932521
"1322","project-22750","CM1003",0.100235033556555
"3907","project-34921","MP1406",0.100229174300543
"2858","project-31154","TU1207",0.100218182003869
"4258","project-6247","CM1401",0.10021202201766
"815","project-18632","BM1001",0.100207679767251
"550","project-15550","IC1408",0.100195371196881
"3139","project-32214","TU1401",0.100184245568084
"4945","project-7927","CM1206",0.100178563080583
"4994","project-8371","BM1203",0.100176665841101
"4780","project-7522","CM1402",0.100159775966776
"4329","project-6371","FP1105",0.10010997017427
"105","project-109","FP1101",0.100059975201275
"2703","project-30486","TD1007",0.100000673834094
"947","project-19979","ES1401",0.0999877716859474
"4359","project-6441","CM1004",0.0999686179626207
"3903","project-34917","TU1405",0.0999457277880379
"2014","project-27156","CM1004",0.0999210849782896
"917","project-19601","MP1210",0.0999192864069515
"2569","project-29966","IC1201",0.0998948487463686
"2828","project-30971","TU1405",0.0998527241876753
"2136","project-27851","MP1104",0.0998284476762668
"854","project-18945","IS1308",0.0997638250900077
"225","project-11689","IC1201",0.0997599719161059
"2412","project-29204","ES1002",0.0997277298450663
"1379","project-23036","BM1406",0.0996788372532853
"2730","project-30588","FP1401",0.0996359752048578
"282","project-12768","IS1003",0.0996253810492437
"3622","project-33931","FP1303",0.0995858914544771
"910","project-19546","TD1103",0.0995597101981509
"2799","project-30870","IC1304",0.0995359562916716
"4458","project-6682","IS1205",0.0995202376456486
"2707","project-30511","IS1104",0.0994024197544409
"5073","project-9300","TD1202",0.099384006873502
"699","project-17444","TU1406",0.0993043287068293
"2577","project-29981","MP1207",0.0992463232595297
"4186","project-6048","IC1105",0.0992240720828551
"2017","project-27160","IS1205",0.0991901205313931
"2354","project-28963","FP1003",0.099136932631226
"4963","project-7960","IC1103",0.0991227614067063
"1672","project-25051","IC1103",0.0991208244767366
"3696","project-34171","FP1304",0.0990831846508567
"1869","project-26498","MP1407",0.0990682462808548
"4426","project-6611","IS1404",0.099060673204221
"3143","project-32224","IS1104",0.0989852032033363
"1593","project-24504","ES1204",0.0989729042666464
"1683","project-25119","TD1105",0.0988859635064977
"2654","project-30344","CM1001",0.0988557634870778
"1259","project-22366","TD1202",0.0988497103587931
"305","project-12850","CM1201",0.0988403608331448
"4863","project-7834","MP1001",0.098825163784199
"1470","project-23506","IC1402",0.0987916137737825
"2692","project-30456","MP1306",0.0987363378865303
"987","project-20321","BM1007",0.0986873946589606
"1786","project-26096","CM1404",0.0986594691478306
"2317","project-28775","FP1304",0.098652943374018
"695","project-17408","BM1007",0.0986488818012333
"4855","project-7819","FP1303",0.0985970711244678
"1072","project-21154","BM1208",0.0985680081199498
"5047","project-9020","FA1208",0.0985662270117425
"222","project-11669","ES1408",0.098510255560208
"1360","project-22931","TU1402",0.0985077993272124
"1091","project-21256","FA1206",0.0985057982191802
"2387","project-29069","ES1302",0.0984274484411225
"2890","project-31225","BM1007",0.0984221722341242
"4402","project-6567","ES1203",0.0983721521221504
"3719","project-34248","FP1405",0.0983460972581738
"3865","project-34767","TD1007",0.0982314387731441
"3560","project-33746","ES1203",0.0981371217320111
"2238","project-28364","TD1001",0.0981199735121787
"322","project-12894","IS1106",0.0981176020148805
"3090","project-31930","IC1408",0.09810642529257
"1611","project-24623","CM1003",0.0981033766479132
"4575","project-7011","FP1401",0.0981017457380661
"1519","project-23818","IC1306",0.0980941050692497
"3261","project-32630","MP1305",0.098037930675948
"2312","project-28756","MP1208",0.0980205486164963
"1705","project-25251","BM1406",0.0980093540501254
"3842","project-34608","FP1206",0.0979984616858248
"1384","project-23088","TD1004",0.0979897156225785
"4475","project-6714","TD1202",0.0979623839523064
"330","project-12921","ES1404",0.0979388584415547
"100","project-10882","TD1103",0.0979227315597724
"3280","project-32680","FP1006",0.0979050212650293
"60","project-10557","MP1207",0.0978985392543233
"2571","project-29969","CM1306",0.0978223566400099
"2076","project-27480","MP1205",0.0978083196464781
"3165","project-32346","MP1207",0.0978070701963453
"1644","project-24813","MP1305",0.0978039487731325
"3299","project-32763","ES1203",0.0977675855505528
"1359","project-22929","CM1105",0.0977280960741747
